frequency_hz,vout_real_v,vout_imag_v
342.7677865,-1213.235248,-43.89638386
346.7368505,-1213.257971,-43.39305885
350.751874,-1213.280178,-42.8954669
354.8133892,-1213.301879,-42.40354267
358.9219346,-1213.323087,-41.91722159
363.0780548,-1213.343812,-41.43643977
367.2823005,-1213.364066,-40.96113406
371.5352291,-1213.383859,-40.49124201
375.8374043,-1213.403201,-40.02670187
380.1893963,-1213.422104,-39.56745257
384.591782,-1213.440576,-39.11343376
389.045145,-1213.458628,-38.66458571
393.5500755,-1213.47627,-38.22084941
398.1071706,-1213.49351,-37.78216648
402.7170343,-1213.510357,-37.34847922
407.3802778,-1213.526822,-36.91973055
412.0975191,-1213.542911,-36.49586404
416.8693835,-1213.558635,-36.07682392
421.6965034,-1213.574001,-35.662555
426.5795188,-1213.589017,-35.25300274
431.5190768,-1213.603692,-34.84811321
436.5158322,-1213.618032,-34.44783309
441.5704474,-1213.632047,-34.05210964
446.6835922,-1213.645742,-33.66089072
451.8559444,-1213.659126,-33.2741248
457.0881896,-1213.672205,-32.89176089
462.3810214,-1213.684987,-32.51374861
467.7351413,-1213.697477,-32.14003812
473.151259,-1213.709684,-31.77058016
478.6300923,-1213.721612,-31.40532601
484.1723676,-1213.73327,-31.04422751
489.7788194,-1213.744662,-30.68723704
495.4501908,-1213.755794,-30.33430751
501.1872336,-1213.766674,-29.98539236
506.9907083,-1213.777306,-29.64044557
512.861384,-1213.787695,-29.29942161
518.8000389,-1213.797849,-28.9622755
524.8074602,-1213.807771,-28.62896273
530.8844442,-1213.817468,-28.29943933
537.0317964,-1213.826944,-27.97366178
543.2503315,-1213.836204,-27.65158709
549.5408739,-1213.845253,-27.33317274
555.9042573,-1213.854097,-27.01837668
562.3413252,-1213.862739,-26.70715735
568.8529308,-1213.871185,-26.39947365
575.4399373,-1213.879438,-26.09528495
582.1032178,-1213.887504,-25.79455107
588.8436554,-1213.895386,-25.49723229
595.6621435,-1213.903088,-25.20328932
602.5595861,-1213.910615,-24.91268334
609.5368972,-1213.917971,-24.62537596
616.5950019,-1213.92516,-24.34132921
623.7348355,-1213.932185,-24.06050556
630.9573445,-1213.93905,-23.78286789
638.2634862,-1213.945759,-23.50837953
645.654229,-1213.952315,-23.23700418
653.1305526,-1213.958722,-22.96870598
660.693448,-1213.964983,-22.70344947
668.3439176,-1213.971101,-22.44119957
676.0829754,-1213.977081,-22.18192163
